CustomerID,Recency,Frequency,Monetary,TotalQuantity,ProductDiversity,TransactionCount,AverageOrderValue,BasketSize
14522,24,4,974.54,525,15,17,243.64,131.25
14523,108,1,241.09,251,12,12,241.09,251.0
14524,32,9,1843.83,669,161,197,204.87,74.33
14525,20,9,4215.9,2637,217,282,468.43,293.0
14527,3,55,8507.13,2088,330,971,154.68,37.96
14528,37,1,364.21999999999997,278,18,18,364.22,278.0
14529,60,3,578.61,325,177,213,192.87,108.33
14530,26,6,2862.11,1395,140,213,477.02,232.5
14532,236,4,932.85,284,45,64,233.21,71.0
14533,25,7,1949.72,4019,53,62,278.53,574.14
14534,3,18,4397.3,2027,331,508,244.29,112.61
14535,60,3,2854.84,1824,280,328,951.61,608.0
14536,260,1,170.95,39,18,18,170.95,39.0
14537,58,1,355.56,120,10,10,355.56,120.0
14538,65,2,388.25,155,19,19,194.12,77.5
14539,16,2,537.48,428,31,32,268.74,214.0
14540,10,3,952.66,411,64,71,317.55,137.0
14541,59,8,1453.35,641,71,105,181.67,80.12
14542,186,1,103.25,19,5,5,103.25,19.0
14543,29,16,3599.73,675,43,71,224.98,42.19
14544,24,2,2004.3,1536,97,111,1002.15,768.0
14546,5,5,2573.93,1313,250,397,514.79,262.6
14547,4,8,3974.75,2639,198,355,496.84,329.88
14548,151,2,652.8,256,2,4,326.4,128.0
14549,311,1,289.24,136,56,56,289.24,136.0
14550,11,2,757.37,389,38,47,378.68,194.5
14551,18,2,186.23,106,9,10,93.12,53.0
14552,152,1,164.22,90,57,57,164.22,90.0
14553,19,5,859.27,493,103,113,171.85,98.6
14554,10,4,2279.4900000000002,1443,147,203,569.87,360.75
14555,57,2,312.54,122,18,19,156.27,61.0
14557,85,1,788.38,510,16,16,788.38,510.0
14560,7,22,2237.77,1260,39,74,101.72,57.27
14561,76,3,1080.76,1014,67,69,360.25,338.0
14562,4,18,5006.77,1815,187,419,278.15,100.83
14565,96,4,3099.12,1540,111,127,774.78,385.0
14566,111,1,1432.0,800,4,4,1432.0,800.0
14567,57,2,1530.3600000000001,412,33,33,765.18,206.0
14569,1,1,227.39,79,10,12,227.39,79.0
14570,281,2,218.06,95,29,29,109.03,47.5
14572,3,7,2804.54,1420,190,262,400.65,202.86
14573,180,9,1639.82,534,127,227,182.2,59.33
14576,372,1,35.400000000000006,12,1,1,35.4,12.0
14577,13,4,859.71,353,86,123,214.93,88.25
14578,3,1,168.63,240,24,24,168.63,240.0
14581,17,1,138.6,217,16,17,138.6,217.0
14582,41,1,114.11,73,6,6,114.11,73.0
14583,6,5,986.96,751,243,302,197.39,150.2
14584,169,4,1033.06,381,68,98,258.26,95.25
14585,50,1,157.05,91,29,29,157.05,91.0
14586,277,1,237.35999999999999,444,19,19,237.36,444.0
14587,19,9,1580.29,749,170,371,175.59,83.22
14589,372,1,39.75,5,3,3,39.75,5.0
14591,15,4,1320.21,1228,138,176,330.05,307.0
14592,35,3,557.94,407,132,158,185.98,135.67
14593,22,3,617.15,330,127,151,205.72,110.0
14594,7,2,363.33,183,48,52,181.66,91.5
14595,20,6,1740.6000000000001,978,94,102,290.1,163.0
14597,11,2,866.24,566,45,47,433.12,283.0
14598,44,1,221.97,189,49,50,221.97,189.0
14600,306,1,393.33000000000004,125,25,25,393.33,125.0
14601,11,1,213.96,168,7,7,213.96,168.0
14603,275,1,660.0,400,2,2,660.0,400.0
14606,1,93,12076.15,6187,819,2677,129.85,66.53
14607,16,14,16209.5,11526,38,81,1157.82,823.29
14608,4,4,1785.15,437,8,20,446.29,109.25
14609,72,4,601.56,7026,2,4,150.39,1756.5
14616,243,3,406.08000000000004,104,2,3,135.36,34.67
14618,9,3,553.44,264,10,16,184.48,88.0
14619,246,1,394.44,152,20,20,394.44,152.0
14620,206,2,412.78000000000003,214,26,26,206.39,107.0
14621,1,5,1788.3600000000001,993,80,92,357.67,198.6
14622,185,1,320.58000000000004,146,21,21,320.58,146.0
14623,32,5,886.7,418,108,133,177.34,83.6
14624,57,2,225.85,162,13,13,112.92,81.0
14625,196,2,899.63,335,51,53,449.82,167.5
14626,24,4,2791.27,1403,108,122,697.82,350.75
14628,91,2,671.96,272,22,24,335.98,136.0
14629,4,2,955.26,378,133,150,477.63,189.0
14631,51,3,1006.98,622,38,41,335.66,207.33
14632,263,1,114.56,96,8,8,114.56,96.0
14633,266,1,344.90000000000003,96,20,20,344.9,96.0
14636,36,2,609.85,241,27,28,304.92,120.5
14638,51,1,443.6,166,16,16,443.6,166.0
14639,52,6,2984.4900000000002,1431,138,172,497.42,238.5
14640,24,6,2107.38,880,87,105,351.23,146.67
14641,22,1,110.46000000000001,90,7,7,110.46,90.0
14642,59,1,96.12,76,2,2,96.12,76.0
14643,170,2,693.8100000000001,815,30,31,346.9,407.5
14644,68,2,830.76,258,26,26,415.38,129.0
14645,157,2,597.09,381,28,30,298.54,190.5
14646,2,73,280206.02,196915,700,2076,3838.44,2697.47
14647,201,1,236.04000000000002,91,24,28,236.04,91.0
14649,5,4,1402.59,1004,148,186,350.65,251.0
14651,67,2,653.75,343,95,101,326.88,171.5
14652,77,1,114.18,53,29,29,114.18,53.0
14653,1,7,1926.65,945,154,234,275.24,135.0
14655,8,4,1932.23,1089,35,49,483.06,272.25
14656,169,2,291.05,120,73,80,145.52,60.0
14657,18,4,848.22,466,103,126,212.06,116.5
14658,5,2,247.15,47,27,29,123.58,23.5
14659,9,9,2529.93,1195,147,253,281.1,132.78
14660,87,2,285.74,228,24,30,142.87,114.0
14661,27,1,107.95,35,4,4,107.95,35.0
14662,29,4,741.37,578,143,157,185.34,144.5
14664,20,2,636.24,465,78,98,318.12,232.5
14665,61,5,1835.7,740,63,90,367.14,148.0
14666,24,1,195.25,161,14,14,195.25,161.0
14667,11,25,9175.04,5319,354,567,367.0,212.76
14669,242,3,1259.24,770,158,166,419.75,256.67
14670,280,2,392.86,326,107,123,196.43,163.0
14672,235,2,765.5500000000001,454,58,61,382.78,227.0
14673,3,5,1736.4,1004,39,74,347.28,200.8
14675,16,1,596.36,336,93,97,596.36,336.0
14676,31,6,2548.2400000000002,2500,29,42,424.71,416.67
14680,25,16,28754.11,13476,73,258,1797.13,842.25
14681,71,3,498.95,76,6,7,166.32,25.33
14682,188,2,52.0,80,1,2,26.0,40.0
14684,26,5,1201.51,821,231,390,240.3,164.2
14687,107,1,628.38,470,15,15,628.38,470.0
14688,8,21,5579.1,3584,148,324,265.67,170.67
14689,209,1,112.80000000000001,76,13,13,112.8,76.0
14690,44,2,355.05,167,40,48,177.52,83.5
14691,31,5,2114.33,707,50,71,422.87,141.4
14692,137,4,591.55,265,53,68,147.89,66.25
14693,265,1,172.9,34,8,8,172.9,34.0
14696,4,7,2078.95,1630,117,130,296.99,232.86
14697,218,2,188.61,181,22,22,94.3,90.5
14698,2,5,1217.27,602,148,200,243.45,120.4
14699,214,1,109.13000000000001,77,8,8,109.13,77.0
14700,32,3,2195.1,1314,80,112,731.7,438.0
14701,11,9,2526.09,921,268,327,280.68,102.33
14702,1,17,3251.79,1439,196,342,191.28,84.65
14703,15,1,318.17,183,22,22,318.17,183.0
14704,11,9,1493.96,1043,288,393,166.0,115.89
14705,199,1,179.0,100,1,1,179.0,100.0
14708,3,3,1126.3700000000001,621,25,28,375.46,207.0
14709,15,13,4921.04,2484,71,196,378.54,191.08
14710,14,4,599.48,375,124,136,149.87,93.75
14711,10,11,2839.62,966,221,345,258.15,87.82
14712,29,3,917.07,315,21,25,305.69,105.0
14713,9,11,2662.2,1613,146,338,242.02,146.64
14714,24,1,160.19,229,10,10,160.19,229.0
14715,25,4,867.38,521,60,71,216.84,130.25
14716,43,2,307.51,495,46,51,153.76,247.5
14719,2,5,1581.84,1025,177,235,316.37,205.0
14720,6,3,663.81,219,34,37,221.27,73.0
14722,147,1,180.42,118,28,28,180.42,118.0
14723,10,6,1122.36,673,193,259,187.06,112.17
14725,25,1,655.58,588,45,47,655.58,588.0
14727,274,1,268.58,62,10,10,268.58,62.0
14729,374,1,313.49,197,69,71,313.49,197.0
14730,1,8,1897.57,1078,317,462,237.2,134.75
14731,47,3,380.02,256,38,45,126.67,85.33
14732,8,8,2702.4900000000002,1405,105,147,337.81,175.62
14733,16,12,9585.91,3764,102,202,798.83,313.67
14735,4,32,6065.6900000000005,2264,99,194,189.55,70.75
14737,4,3,1164.55,345,15,17,388.18,115.0
14738,43,7,1314.45,601,39,54,187.78,85.86
14739,4,7,3902.28,3820,47,60,557.47,545.71
14740,197,3,1448.21,735,85,89,482.74,245.0
14741,12,6,1400.3400000000001,841,35,59,233.39,140.17
14744,16,7,1099.98,627,21,26,157.14,89.57
14745,113,5,1220.26,1038,46,69,244.05,207.6
14747,249,1,328.2,84,18,18,328.2,84.0
14748,29,5,1415.75,1223,87,89,283.15,244.6
14752,44,1,389.64000000000004,260,5,5,389.64,260.0
14753,87,1,563.15,211,30,30,563.15,211.0
14754,45,2,638.05,486,38,41,319.02,243.0
14755,10,11,5010.28,2219,128,235,455.48,201.73
14756,15,1,738.96,416,38,38,738.96,416.0
14757,75,1,420.5,160,19,19,420.5,160.0
14758,145,4,1484.06,419,54,71,371.02,104.75
14759,5,3,1625.97,569,92,102,541.99,189.67
14760,297,1,89.2,40,5,5,89.2,40.0
14761,59,2,255.9,118,11,11,127.95,59.0
14762,264,1,300.52,341,21,21,300.52,341.0
14764,47,1,278.3,190,6,6,278.3,190.0
14765,29,3,254.11,135,38,39,84.7,45.0
14766,8,6,2473.37,1349,111,135,412.23,224.83
14768,17,2,192.60000000000002,52,4,5,96.3,26.0
14769,3,8,10416.98,7239,718,1062,1302.12,904.88
14770,232,2,876.4200000000001,490,49,52,438.21,245.0
14772,112,1,139.26,82,9,9,139.26,82.0
14775,58,3,1011.9,1174,57,60,337.3,391.33
14776,51,11,2538.2999999999997,3134,44,117,230.75,284.91
14778,127,2,730.86,306,34,35,365.43,153.0
14779,281,3,386.15,84,40,41,128.72,28.0
14780,55,2,447.68,310,26,27,223.84,155.0
14782,320,1,200.10000000000002,114,6,6,200.1,114.0
14784,26,2,289.99,237,15,15,145.0,118.5
14785,10,2,77.4,84,2,3,38.7,42.0
14788,7,2,679.44,421,26,30,339.72,210.5
14789,29,1,197.64,116,6,6,197.64,116.0
14790,17,4,745.06,699,30,46,186.26,174.75
14792,64,1,6.2,2,2,2,6.2,2.0
14793,21,1,228.99,91,14,14,228.99,91.0
14794,3,7,1319.91,673,68,80,188.56,96.14
14795,166,1,131.45000000000002,17,6,6,131.45,17.0
14796,1,17,7975.49,5995,403,1132,469.15,352.65
14798,53,3,173.74,150,11,12,57.91,50.0
14799,51,1,157.7,146,13,13,157.7,146.0
14800,48,12,4331.79,3644,246,383,360.98,303.67
14801,61,1,189.34,173,56,57,189.34,173.0
14803,162,3,845.5500000000001,370,35,44,281.85,123.33
14804,9,1,353.27,121,12,12,353.27,121.0
14805,15,4,546.4,114,30,46,136.6,28.5
14806,75,1,193.39000000000001,330,11,11,193.39,330.0
14808,40,8,2718.6,2120,176,231,339.82,265.0
14810,41,11,2085.33,1015,106,254,189.58,92.27
14813,370,2,152.88,66,25,29,76.44,33.0
14815,37,2,778.5,744,53,53,389.25,372.0
14816,197,1,271.85,5,4,4,271.85,5.0
14817,200,2,1110.34,655,52,63,555.17,327.5
14818,74,3,657.8,324,41,48,219.27,108.0
14819,64,2,272.07,109,13,13,136.04,54.5
14820,21,4,507.29,253,24,29,126.82,63.25
14821,367,1,48.800000000000004,20,2,2,48.8,20.0
14823,180,3,321.43,88,56,70,107.14,29.33
14824,10,4,1127.71,525,19,29,281.93,131.25
14825,4,12,2221.01,989,82,120,185.08,82.42
14828,197,3,2139.76,2172,17,17,713.25,724.0
14829,29,4,697.55,452,39,42,174.39,113.0
14830,53,1,188.88,164,39,39,188.88,164.0
14834,18,6,1720.3,734,43,67,286.72,122.33
14836,10,3,102.45,45,5,6,34.15,15.0
14837,90,4,1649.5,1436,96,108,412.38,359.0
14840,268,1,62.85,31,4,4,62.85,31.0
14841,53,6,3295.76,1778,103,138,549.29,296.33
14842,44,4,2824.69,1166,128,145,706.17,291.5
14844,64,4,3189.81,1833,87,130,797.45,458.25
14847,149,1,309.40000000000003,120,13,13,309.4,120.0
14849,22,25,7930.54,5694,159,388,317.22,227.76
14850,312,1,325.75,293,21,21,325.75,293.0
14851,23,2,511.35,325,28,28,255.68,162.5
14852,58,6,2836.69,1747,96,143,472.78,291.17
14853,24,2,475.8,82,8,9,237.9,41.0
14854,78,7,2740.03,1820,110,126,391.43,260.0
14855,119,2,645.65,267,13,20,322.82,133.5
14856,36,3,1290.53,711,65,65,430.18,237.0
14857,60,2,1173.1200000000001,464,58,60,586.56,232.0
14859,13,4,1353.74,671,47,58,338.44,167.75
14860,19,1,170.32,232,11,11,170.32,232.0
14861,52,1,125.79,117,6,6,125.79,117.0
14862,26,2,841.2,772,47,48,420.6,386.0
14863,29,1,266.76,132,11,11,266.76,132.0
14865,7,2,52.2,108,4,4,26.1,54.0
14866,11,12,14389.9,6752,30,99,1199.16,562.67
14867,186,3,710.28,328,31,36,236.76,109.33
14868,3,8,2953.59,1405,96,144,369.2,175.62
14869,9,2,721.45,549,66,70,360.72,274.5
14870,262,1,327.25,119,13,13,327.25,119.0
14871,3,4,501.28000000000003,179,68,93,125.32,44.75
14873,210,1,519.68,168,28,28,519.68,168.0
14875,108,2,1465.32,558,46,47,732.66,279.0
14878,13,9,1476.09,799,62,122,164.01,88.78
14880,77,3,690.59,365,45,46,230.2,121.67
14881,20,1,255.4,316,17,17,255.4,316.0
14882,27,2,589.7,158,6,11,294.85,79.0
14883,19,6,761.59,790,39,53,126.93,131.67
14885,132,1,765.3199999999999,724,15,15,765.32,724.0
14886,253,1,364.8,160,18,18,364.8,160.0
14887,79,1,1862.0,1100,6,6,1862.0,1100.0
14888,207,1,369.2,184,20,20,369.2,184.0
14889,336,1,135.9,90,10,10,135.9,90.0
14890,254,1,125.65,51,7,7,125.65,51.0
14891,148,2,554.38,505,30,33,277.19,252.5
14893,10,2,1237.8500000000001,799,72,73,618.93,399.5
14894,85,1,655.75,265,23,23,655.75,265.0
14895,8,20,11138.710000000001,4851,273,498,556.94,242.55
14896,205,2,468.77000000000004,279,43,43,234.39,139.5
14897,8,4,1366.38,468,43,55,341.6,117.0
14898,23,6,1269.31,1001,86,109,211.55,166.83
14901,11,9,1421.29,661,73,96,157.92,73.44
14902,26,1,332.66,218,20,20,332.66,218.0
14903,21,5,2795.33,1531,227,350,559.07,306.2
14904,2,2,1025.44,1985,66,69,512.72,992.5
14905,158,2,616.15,287,14,17,308.08,143.5
14907,3,7,3501.1,1691,125,165,500.16,241.57
14908,74,1,277.8,132,9,9,277.8,132.0
14910,3,4,434.35,238,25,30,108.59,59.5
14911,1,201,143711.17,80240,1787,5670,714.98,399.2
14912,17,2,867.85,971,21,27,433.92,485.5
14913,36,4,1227.43,1743,76,87,306.86,435.75
14915,91,2,307.48,112,12,12,153.74,56.0
14916,71,4,1268.98,1136,72,77,317.24,284.0
14918,116,2,1610.15,675,39,45,805.08,337.5
14920,213,2,977.77,509,57,57,488.88,254.5
14921,30,2,1316.07,953,78,78,658.04,476.5
14923,51,1,749.1,418,44,44,749.1,418.0
14924,246,1,310.05,64,10,10,310.05,64.0
14929,32,1,223.88,136,11,11,223.88,136.0
14930,109,3,2362.96,1160,116,127,787.65,386.67
14931,5,5,1257.68,417,30,41,251.54,83.4
14932,366,1,363.53,80,17,17,363.53,80.0
14934,82,2,1890.94,1042,68,87,945.47,521.0
14935,297,1,1784.71,935,10,10,1784.71,935.0
14936,34,8,8137.02,4085,210,364,1017.13,510.62
14937,57,3,1621.88,484,33,34,540.63,161.33
14944,30,12,5900.25,2815,101,170,491.69,234.58
14946,14,1,100.9,22,3,3,100.9,22.0
14947,72,2,290.82,179,14,14,145.41,89.5
14948,23,6,1101.97,673,56,63,183.66,112.17
14950,19,1,371.2,136,19,19,371.2,136.0
14951,79,1,311.69,311,20,20,311.69,311.0
14952,60,11,8099.49,3355,117,138,736.32,305.0
14953,25,1,285.67,224,54,54,285.67,224.0
14954,12,1,294.85,117,75,77,294.85,117.0
14957,253,1,58.49,34,12,12,58.49,34.0
14958,147,3,483.73,128,33,41,161.24,42.67
14959,64,4,695.42,494,37,59,173.86,123.5
14960,8,2,221.27,221,23,27,110.64,110.5
14961,11,9,7044.68,3708,193,312,782.74,412.0
14962,271,1,126.7,44,5,5,126.7,44.0
14963,10,5,1472.34,1159,149,192,294.47,231.8
14964,247,1,206.21,143,13,13,206.21,143.0
14965,96,2,596.09,363,80,81,298.04,181.5
14966,15,1,183.02,179,35,36,183.02,179.0
14967,50,1,463.8,140,6,6,463.8,140.0
14968,30,1,147.59,127,37,37,147.59,127.0
14970,68,4,1592.06,250,24,34,398.02,62.5
14971,35,3,1097.98,639,144,155,365.99,213.0
14972,128,1,114.77,28,18,18,114.77,28.0
14973,107,3,1314.45,369,29,32,438.15,123.0
14974,37,1,89.94,37,17,17,89.94,37.0
14975,57,1,279.94,380,11,11,279.94,380.0
14976,57,7,790.86,234,47,72,112.98,33.43
14978,72,5,1921.3700000000001,523,136,214,384.27,104.6
14981,246,1,102.12,97,8,8,102.12,97.0
14984,19,2,202.37,58,37,39,101.18,29.0
14985,198,2,292.01,256,78,83,146.0,128.0
14987,16,2,326.4,128,2,4,163.2,64.0
14988,212,1,334.54,141,40,40,334.54,141.0
14995,39,2,231.98000000000002,102,53,60,115.99,51.0
14997,46,3,546.1999999999999,1120,25,26,182.07,373.33
14998,170,2,414.87,258,70,74,207.44,129.0
15000,48,1,490.52,218,76,77,490.52,218.0
15002,116,4,1641.76,862,93,115,410.44,215.5
15004,147,1,1220.77,623,154,154,1220.77,623.0
15005,16,28,6295.37,4230,360,1112,224.83,151.07
15006,51,1,480.38,286,121,132,480.38,286.0
15007,159,1,156.91,69,12,12,156.91,69.0
15009,12,3,1259.43,639,148,180,419.81,213.0
15010,36,1,308.94,184,20,20,308.94,184.0
15012,54,2,405.04,225,110,122,202.52,112.5
15014,43,2,257.67,149,29,33,128.84,74.5
15016,173,1,170.04,76,20,20,170.04,76.0
15017,34,1,125.58,63,20,20,125.58,63.0
15018,39,3,496.21,189,30,31,165.4,63.0
15019,267,1,252.81,150,64,66,252.81,150.0
15021,9,9,1871.77,819,287,444,207.97,91.0
15022,12,4,852.39,527,96,121,213.1,131.75
15023,3,11,6720.41,2827,347,553,610.95,257.0
15024,10,10,1636.43,902,105,152,163.64,90.2
15025,33,1,361.96,184,66,67,361.96,184.0
15026,80,3,469.0,285,57,61,156.33,95.0
15027,31,4,1066.15,565,30,35,266.54,141.25
15028,8,4,627.13,459,35,48,156.78,114.75
15030,72,2,518.28,372,7,7,259.14,186.0
15031,4,4,653.19,400,74,110,163.3,100.0
15032,256,3,4959.1,2968,29,52,1653.03,989.33
15033,5,10,2557.18,1672,315,501,255.72,167.2
15034,16,8,4274.16,2413,299,390,534.27,301.62
15035,90,1,252.73000000000002,245,26,27,252.73,245.0
15036,72,3,429.56,316,107,119,143.19,105.33
15038,59,6,685.74,212,105,125,114.29,35.33
15039,10,47,19766.59,9131,408,1477,420.57,194.28
15041,170,1,179.93,103,66,66,179.93,103.0
15042,199,1,135.93,30,5,5,135.93,30.0
15043,31,1,537.0,300,3,3,537.0,300.0
15044,19,17,7634.7300000000005,2785,233,444,449.1,163.82
15045,152,2,735.66,114,11,12,367.83,57.0
15046,9,15,5090.42,3372,147,201,339.36,224.8
15047,270,1,343.62,222,22,22,343.62,222.0
15048,65,4,381.0,192,86,94,95.25,48.0
15049,274,1,121.17000000000002,63,3,3,121.17,63.0
15050,25,3,1737.69,1216,68,76,579.23,405.33
15051,23,3,1383.36,1010,130,142,461.12,336.67
15052,319,1,207.73000000000002,79,27,28,207.73,79.0
15053,5,3,693.95,984,49,69,231.32,328.0
15054,12,2,302.1,198,105,114,151.05,99.0
15057,275,2,1489.5,668,25,25,744.75,334.0
15058,25,11,2102.54,1054,199,266,191.14,95.82
15059,41,9,1337.72,604,161,237,148.64,67.11
15060,8,4,294.25,257,81,115,73.56,64.25
15061,4,48,54534.14,28920,70,403,1136.13,602.5
15062,71,4,987.86,763,47,57,246.96,190.75
15063,213,1,370.79999999999995,56,5,5,370.8,56.0
15065,38,4,3158.13,1383,148,155,789.53,345.75
15066,53,1,893.59,317,42,42,893.59,317.0
15067,78,3,1744.76,954,82,82,581.59,318.0
15068,46,2,553.36,364,96,104,276.68,182.0
15069,179,1,1109.53,520,70,70,1109.53,520.0
15070,373,1,106.2,36,1,1,106.2,36.0
15071,94,2,982.07,269,25,26,491.04,134.5
15073,10,3,1043.41,491,31,54,347.8,163.67
15074,105,1,735.67,431,41,41,735.67,431.0
15075,78,1,773.03,447,27,27,773.03,447.0
15076,173,1,880.85,571,49,49,880.85,571.0
15078,7,32,9743.11,5105,97,440,304.47,159.53
15079,213,4,895.61,389,46,47,223.9,97.25
15081,22,5,504.8,190,26,33,100.96,38.0
15083,257,1,88.2,38,5,5,88.2,38.0
15087,282,1,306.94,470,15,15,306.94,470.0
15088,21,2,1160.07,460,53,57,580.04,230.0
15089,10,6,2420.84,1359,139,145,403.47,226.5
15090,308,1,381.32,208,23,23,381.32,208.0
15091,68,1,480.71,346,30,30,480.71,346.0
15092,215,2,457.81,135,23,26,228.9,67.5
15093,18,6,4597.02,3760,52,108,766.17,626.67
15095,104,4,1370.6000000000001,1079,30,47,342.65,269.75
15096,43,1,219.39000000000001,120,11,11,219.39,120.0
15097,4,1,248.08,170,25,25,248.08,170.0
15098,182,3,39916.5,121,1,3,13305.5,40.33
15099,84,1,410.48,343,23,23,410.48,343.0
15100,334,3,876.0,80,1,3,292.0,26.67
15101,9,2,317.53000000000003,241,8,8,158.77,120.5
15103,31,2,703.36,329,35,35,351.68,164.5
15104,197,2,993.54,635,66,67,496.77,317.5
15105,18,7,2298.93,1211,90,101,328.42,173.0
15106,18,5,1422.52,1181,90,100,284.5,236.2
15107,311,6,319.5,169,12,16,53.25,28.17
15108,142,4,1300.25,499,50,60,325.06,124.75
15109,246,1,484.95,131,28,28,484.95,131.0
15110,24,4,996.1,246,17,35,249.02,61.5
15111,29,3,1567.48,710,70,84,522.49,236.67
15113,10,3,3509.43,2344,77,97,1169.81,781.33
15114,30,10,2760.56,3096,136,197,276.06,309.6
15115,18,1,340.11,157,21,21,340.11,157.0
15116,18,4,1352.75,648,37,45,338.19,162.0
15117,15,5,1551.78,1948,63,79,310.36,389.6
15118,134,1,244.8,1440,1,1,244.8,1440.0
15119,246,1,266.4,88,14,14,266.4,88.0
15120,134,1,358.82,296,21,21,358.82,296.0
15121,50,2,457.72,199,28,28,228.86,99.5
15122,114,3,1633.78,800,65,82,544.59,266.67
15123,7,2,2199.31,1195,93,106,1099.66,597.5
15124,23,2,184.19,233,14,15,92.1,116.5
15125,25,15,11528.48,6193,102,127,768.57,412.87
15127,66,1,406.53000000000003,251,16,16,406.53,251.0
15128,60,4,1471.0,1343,74,102,367.75,335.75
15129,50,11,3447.4,1794,54,84,313.4,163.09
15130,170,1,330.11,197,22,22,330.11,197.0
15132,18,5,977.9300000000001,679,49,52,195.59,135.8
15133,128,3,982.42,680,27,29,327.47,226.67
15134,15,8,1387.99,887,44,73,173.5,110.88
15135,239,1,139.05,43,9,9,139.05,43.0
15136,3,4,1286.7,776,61,68,321.68,194.0
15139,240,2,178.96,208,13,13,89.48,104.0
15140,52,7,2354.25,1572,74,80,336.32,224.57
15142,46,1,498.74,365,26,26,498.74,365.0
15143,226,1,259.45,150,14,14,259.45,150.0
15144,8,17,6580.4400000000005,3050,132,217,387.08,179.41
15145,4,4,1194.73,756,54,67,298.68,189.0
15146,165,2,1327.16,1473,90,91,663.58,736.5
15147,240,1,623.5,366,28,28,623.5,366.0
15148,11,1,301.29,187,20,20,301.29,187.0
15149,134,1,520.8000000000001,128,23,23,520.8,128.0
15150,17,10,5291.33,3642,282,341,529.13,364.2
15152,10,13,4745.69,2704,196,271,365.05,208.0
15153,31,1,329.25,198,22,22,329.25,198.0
15154,75,1,254.28,89,66,71,254.28,89.0
15156,1,3,961.49,597,51,55,320.5,199.0
15157,4,3,1936.07,2392,125,125,645.36,797.33
15158,45,1,401.40000000000003,198,7,7,401.4,198.0
15159,2,30,18641.010000000002,11441,363,710,621.37,381.37
15160,357,1,158.16,84,4,4,158.16,84.0
15163,18,2,304.47,186,29,29,152.24,93.0
15164,69,3,824.58,351,79,101,274.86,117.0
15165,373,1,487.75,160,27,27,487.75,160.0
15167,321,1,158.8,65,39,39,158.8,65.0
15168,26,1,106.56,52,5,5,106.56,52.0
15171,331,1,1289.5,290,5,5,1289.5,290.0
15172,9,5,1624.05,1611,106,110,324.81,322.2
15174,323,1,135.75,145,11,11,135.75,145.0
15175,72,1,224.14,454,23,23,224.14,454.0
15178,260,1,40.5,30,3,3,40.5,30.0
15179,18,5,2206.9500000000003,1938,91,93,441.39,387.6
15180,367,1,87.5,36,6,6,87.5,36.0
15181,66,3,689.48,544,11,16,229.83,181.33
15182,154,2,622.85,253,24,29,311.42,126.5
15184,29,2,402.2,199,59,62,201.1,99.5
15185,70,1,310.62,666,21,21,310.62,666.0
15186,14,2,411.41,215,17,19,205.7,107.5
15187,2,16,4777.18,1887,61,91,298.57,117.94
15189,1,41,16225.39,6149,80,212,395.74,149.98
15192,120,3,1044.32,918,36,51,348.11,306.0
15193,61,1,499.32,144,19,19,499.32,144.0
15194,3,15,7616.53,5703,209,310,507.77,380.2
15195,3,1,3861.0,1404,1,1,3861.0,1404.0
15197,11,3,1079.61,469,30,32,359.87,156.33
15198,92,2,193.64,120,10,10,96.82,60.0
15199,59,4,1268.7,396,5,13,317.18,99.0
15201,87,5,1236.54,1210,35,69,247.31,242.0
15203,26,6,1827.8,1753,82,142,304.63,292.17
15204,357,1,316.58,258,9,9,316.58,258.0
15205,85,2,653.24,378,37,37,326.62,189.0
15206,10,4,420.3,162,3,9,105.08,40.5
15208,1,5,870.12,316,25,42,174.02,63.2
15210,225,1,331.18,228,20,20,331.18,228.0
15211,60,2,894.4100000000001,240,52,52,447.21,120.0
15212,241,1,101.8,36,5,5,101.8,36.0
15213,319,2,328.35,272,22,24,164.18,136.0
15214,2,8,1661.44,1254,109,110,207.68,156.75
15215,47,3,734.94,225,33,35,244.98,75.0
15216,88,1,96.6,28,2,2,96.6,28.0
15218,11,11,5756.89,3329,77,166,523.35,302.64
15219,176,1,305.75,45,9,9,305.75,45.0
15220,52,6,1778.96,1393,110,117,296.49,232.17
15221,366,1,403.25,43,5,5,403.25,43.0
15222,319,1,585.0,440,5,5,585.0,440.0
15223,226,2,755.75,213,14,20,377.88,106.5
15224,358,2,322.08,152,13,14,161.04,76.0
15225,234,1,409.40000000000003,226,23,23,409.4,226.0
15226,311,1,154.41,71,8,8,154.41,71.0
15227,37,5,1219.4,750,43,58,243.88,150.0
15228,66,4,3386.71,2255,110,125,846.68,563.75
